spanish_src,english_ref,model_output,input_ppl,hit_max_tokens,spanish_tokens,english_ref_tokens,output_tokens,spanish_chars,english_ref_chars,output_chars,spanish_fertility,english_ref_fertility,output_fertility,is_empty,is_repetitive,has_spanish_leak,length_ratio,is_too_short,is_too_long
"Una cosa más: dice que gracias al cuidado de la salud que hay en Taiwan, es casi gratis conseguir medicinas contra el HIV. ","One more thing: He says that thanks to Taiwan's heath care, it is almost free to get medicine against HIV. ","A thing more: says that thanks to the care of the health that is available in Taiwan, it is almost free to get medicines against HIV.",33.75,True,36,26,29,100,87,108,0.36,0.2988505747126437,0.26851851851851855,False,False,False,1.1153846153846154,False,False
"Pero, bajo esas condiciones. no deben esperar ni un minuto. ","But, under the condition, they shouldn't wait any minutes. ",But under those conditions. they shouldn't expect a minute.,33.0,True,22,14,12,50,50,51,0.44,0.28,0.23529411764705882,False,False,False,0.8571428571428571,False,False
"Otro compañero activista, Ken O’Keefe, ha creado este video , con imágenes de la conferencia de prensa en la que se anunció la muerte de Arrigoni. ","Another fellow activist, Ken O’Keefe, has made this video, with footage from the press conference announcing Arrigoni’s death. ",,22.75,True,51,31,0,121,109,0,0.4214876033057851,0.28440366972477066,0.0,True,False,False,0.0,True,False
"Y, finalmente, Marianna Katsarova, organizadora y la inspiración detrás del premio y la reunión anual, activista de derechos humanos y feminista. ","And, finally, Marianna Katsarova, the organizer and the inspiration behind both the award and the annual meeting, a human rights activist and a feminist. ",,38.75,True,43,34,0,125,130,0,0.344,0.26153846153846155,0.0,True,False,False,0.0,True,False
"Estos son importantes acontecimientos en un periodo decisivo de nuestro país, y todos los ciudadanos tienen el derecho de saber la verdad respecto de estos asuntos. ","These are important events in a defining period of our nation, and all citizens have a right to know the truth regarding these matters. ",,10.5625,True,45,27,0,139,112,0,0.3237410071942446,0.24107142857142858,0.0,True,False,False,0.0,True,False
@ShababLibya: Se está confirmando ahora que varias brigadas del ejército libio se están uniendo a los manifestantes para luchar contra #gaddafi #Libya #Feb17 ,"@ShababLibya: Confirmation now, that various brigades of the libyan army is now joining protesters to fight #gaddafi #Libya #Feb17 ",@ShababLibya: The government is confirming that several brigades of the Libyan army are joining the protesters to fight against #Gaddafi #Libya #Feb17,44.5,True,48,39,38,135,112,129,0.35555555555555557,0.3482142857142857,0.29457364341085274,False,False,False,0.9743589743589743,False,False
"Eslovenia: ""Segunda República (otra vez)"" ","Slovenia: ""Second Republic (Again)"" · Global Voices ",Second Republic (once again),74.5,True,17,15,6,37,45,25,0.4594594594594595,0.3333333333333333,0.24,False,False,False,0.4,False,False
"Su sitio web incluía una sección especial para la campaña presidencial del candidato de la ADD, Charles Milupi . ","The website includes a campaign section for the ADD presidential candidate, Charles Milupi. ","The site had a special section for the presidential campaign of the candidate of the ADD, Charles Milupi.",93.0,True,31,18,22,94,79,88,0.32978723404255317,0.22784810126582278,0.25,False,False,False,1.2222222222222223,False,False
El taller -poco más que una estructurada sesión de lluvia de ideas- se llamó “Global Voices Online”. ,"The workshop - little more than a structured brainstorming session - was called ""Global Voices Online."" ",The taller -a little more than a single session of rain of ideas- was called “Global Voices Online”.,108.5,True,31,22,23,84,88,83,0.36904761904761907,0.25,0.27710843373493976,False,False,True,1.0454545454545454,False,False
Uno de los centros – Koh Kor – fue cerrado gracias a la presión de grupos de derechos humanos pero quedan muchos que siguen funcionando. ,One of the centers – Koh Kor – was closed thanks to human rights advocacy but there are still too many in operation. ,The Center for Human Rights and Democracy (Koh Kor) was closed after the pressure of human rights groups but many of them continue to operate.,31.125,True,41,25,29,112,94,118,0.36607142857142855,0.26595744680851063,0.2457627118644068,False,False,False,1.16,False,False
No es un gran ambiente para pensar en mensajes optimistas y alegres anécdotas de la vida diaria. ,"Not a great environment to think of sanguine, perky posts of daily life anecdotes. ",No is not a great environment for thinking about optimistic and happy everyday life.,32.0,True,30,21,15,80,69,71,0.375,0.30434782608695654,0.2112676056338028,False,False,False,0.7142857142857143,False,False
Y también para tí que te encanta criticar todo lo que es diferente. ,And also for you who loves to criticize everything that is different. ,I also for you to criticize everything that is different.,102.0,True,19,14,11,55,58,48,0.34545454545454546,0.2413793103448276,0.22916666666666666,False,False,False,0.7857142857142857,False,False
"Esta temporada ha sido genial, sobre todo porque ha permitido que más comunidades se beneficien más que antes del festival. ",This season was great mostly because it allowed more communities to benefit at the actual events than ever before. ,,26.625,True,30,21,0,104,96,0,0.28846153846153844,0.21875,0.0,True,False,False,0.0,True,False
"Hubo 160, 180 muertes… No puedo ni decirle cuántos cadáveres. ","There were 160, 180 deads... I cannot even tell you how many corpses. ","160, 180 dead… I can’t say how many dead.",72.5,True,25,19,14,52,57,33,0.4807692307692308,0.3333333333333333,0.42424242424242425,False,False,False,0.7368421052631579,False,False
"Wandering Scarab –una muchacha egipcia residente en Canadá- antes de su más reciente visita a Egipto, decidió visitar el sitio web del Consulado Canadiense para registrarse con el consulado en Egipto en caso que su esposo canadiense o su bebita necesitaran ayuda en el viaje o con las autoridades locales. ","Wandering Scarab - an Egyptian girl living in Canada - prior to her last visit to Egypt, decided to visit the Canadian Consulate website to register with the consulate in Egypt just in case her Canadian husband or her baby girl needed assistance with travel or local authorities. ","Wandering Scarab –a Canadian resident before her most recent visit to Egypt, decided to visit the website of the Canadian Consulate in Egypt to register herself with the Canadian Consulate in Egypt in case her Canadian husband or her bebita needed assistance in the journey or with local authorities.",26.25,True,92,55,58,256,232,252,0.359375,0.23706896551724138,0.23015873015873015,False,False,False,1.0545454545454545,False,False
"Con base en Abidjan, Costa de Marfil, Kouamouo es uno de los fundadores de la Red Bloguera Marfileña y responsable del meme (artículos publicados en blogs de gran éxito y difusión) ""Por qué blogueo sobre África"" (Elia Varela Serra resumió las reacciones originadas en dos artículos en Global Voices; lea el primero aquí y el segundo, acá). ","Based in Abidjan, Ivory Coast, Kouamouo is one of the founders of the Ivoire Blog network and started the wildly successful meme ""Why I Blog About Africa."" (Elia Varela Serra summarized many of the resulting responses in a two-part series on Global Voices.) ",,38.0,True,108,67,0,283,215,0,0.38162544169611307,0.3116279069767442,0.0,True,False,False,0.0,True,False
"Según el argumento, la ahora señorial Baronova propone alguna norma moralista (por ejemplo, prohibir los robots sexuales), solamente para recordar al público que “Maria Baronova en su juventud no estaba libre de que se la tiraran en cada agujero”. ","According to the plot, the now stately Baronova proposes some piece of moralist legislation (for example, banning sex robots), only to remind the public that “Maria Baronova in her youth was not above getting fucked in every hole.” ",,66.0,True,66,49,0,209,194,0,0.3157894736842105,0.25257731958762886,0.0,True,False,False,0.0,True,False
"Si estos vándalos están en contra del gobierno, sus acciones podrían ayudar a descarrilar el Foro. ","If the hooligans were anti-Government, their actions could help to derail the Forum. ",,33.75,True,31,22,0,83,72,0,0.37349397590361444,0.3055555555555556,0.0,True,False,False,0.0,True,False
El incidente también causó la interrupción del suministro de agua a 7 ciudades en el área. ,The incident also caused the interruption of the water supply for 7 cities in the area. ,The incident also caused the interruption of the supply of water to 7 cities in the area.,18.875,True,29,18,18,75,72,73,0.38666666666666666,0.25,0.2465753424657534,False,False,False,1.0,False,False
"Más que un requisito para entrevistar a los miembros de etnias minoritarias, una enmienda mucho más global sería entrevistar a futuros managers de cualquier raza que anteriormente no haya ocupado una posición profesional. ","Rather than a requirement to interview members of ethnic minorities, a far more inclusive amendment would be to interview prospective managers of any race who had not previously held a professional position. ",,20.375,True,62,35,0,189,176,0,0.328042328042328,0.19886363636363635,0.0,True,False,False,0.0,True,False
Esto es lo que un país necesita hacer. ,This is what a country needs to do. ,This is what a country needs to do.,49.0,True,12,10,9,31,28,28,0.3870967741935484,0.35714285714285715,0.32142857142857145,False,False,False,0.9,False,False
"¿Entiende la gente las causas de los terremotos, o lo consideran un acto de Dios, un castigo de ancestros del pasado o un signo del fin de los tiempos? ","Do people understand what causes earthquakes: do they deem it an act of God, punishment from angry ancestors, or a sign of the end of days? ",,27.5,True,47,31,0,123,114,0,0.3821138211382114,0.2719298245614035,0.0,True,False,False,0.0,True,False
Estas personas olvidan que eres el depredador máximo de los apex océanos. ,These people forgot you’re the apex predator of the oceans. ,The people forget that you are the greatest predator of the oceans.,63.75,True,24,14,13,62,50,56,0.3870967741935484,0.28,0.23214285714285715,False,False,False,0.9285714285714286,False,False
"Los autores del blog macedonio de medios Komunikacii.net, analizaron (macedonio) el uso sin “precedentes” de Internet y de los nuevos medios por parte de los principales partidos políticos en la campaña para las cercanas elecciones parlamentarias, programadas para el 1 de junio del 2008. ","Authors of the Macedonian media blog Komunikacii.net, analyzed (MKD) the ""unprecedented"" use of the internet and the new media by the leading political parties in the campaign for the early parliamentary elections, scheduled for June 1, 2008. ","The authors of the blog Macedonian media Komunikacii.net, analyzed (macedonian) the use of Internet without “precedents” and of the new media by the main political parties in the campaign for the upcoming parliamentary elections, planned for the 1st of June 2008.",26.625,True,84,55,59,245,206,223,0.34285714285714286,0.2669902912621359,0.2645739910313901,False,False,False,1.0727272727272728,False,False
